distance_m,lat,lon,elev_dem_m,delta_elev_m,grade_raw,grade_smoothed,grade_raw_pct,grade_smoothed_pct
2566200,-31.39184443,136.9529018,140.3562477,0.632528177,0.006325282,0.00648978,0.632528177,0.648978049
2566300,-31.39224636,136.953843,140.9887759,0.032958127,0.000329581,0.00526261,0.032958127,0.52626095
2566400,-31.39264829,136.9547842,141.021734,0.00661522,6.62E-05,-0.005181918,0.00661522,-0.518191758
2566500,-31.39303967,136.9557314,141.0283492,-2.744868556,-0.027448686,-0.011465799,-2.744868556,-1.146579907
2566600,-31.39342788,136.9566805,138.2834807,-1.88102442,-0.018810244,-0.017356628,-1.88102442,-1.7356628
2566700,-31.39382581,136.957624,136.4024562,-2.323373444,-0.023233734,-0.014990248,-2.323373444,-1.499024769
2566800,-31.39422373,136.9585676,134.0790828,0.953167344,0.009531673,-0.007413195,0.953167344,-0.741319467
2566900,-31.39463284,136.9595045,135.0322501,0.285952653,0.002859527,-0.002675359,0.285952653,-0.267535935
2567000,-31.39503407,136.9604462,135.3182028,0.014109708,0.000141097,0.002480663,0.014109708,0.248066258
2567100,-31.39543529,136.9613879,135.3323125,-0.260964672,-0.002609647,0.000539877,-0.260964672,0.053987687
2567200,-31.3958365,136.9623295,135.0713478,0.17685306,0.001768531,-0.004473383,0.17685306,-0.447338343
2567300,-31.39623771,136.9632712,135.2482009,-1.719351469,-0.017193515,-0.00610508,-1.719351469,-0.610507998
2567400,-31.3966503,136.9642062,133.5288494,-0.638568909,-0.006385689,-0.014766436,-0.638568909,-1.476643577
2567500,-31.39706564,136.9651395,132.8902805,-3.725506991,-0.03725507,-0.025561894,-3.725506991,-2.55618937
2567600,-31.39748098,136.9660728,129.1647735,-4.141330112,-0.041413301,-0.043079204,-4.141330112,-4.307920374
2567700,-31.39789631,136.9670062,125.0234434,-8.726275484,-0.087262755,-0.051322752,-8.726275484,-5.132275174
2567800,-31.39831164,136.9679395,116.2971679,-3.93598811,-0.039359881,-0.049893404,-3.93598811,-4.989340367
2567900,-31.39873697,136.9688666,112.3611798,-3.153767763,-0.031537678,-0.046329044,-3.153767763,-4.632904407
2568000,-31.3991733,136.9697869,109.2074121,-2.715586269,-0.027155863,-0.027784812,-2.715586269,-2.778481193
2568100,-31.39960963,136.9707071,106.4918258,-1.30858263,-0.013085826,-0.026216252,-1.30858263,-2.621625202
2568200,-31.40004595,136.9716274,105.1832432,-3.308564145,-0.033085641,-0.028621134,-3.308564145,-2.862113421
2568300,-31.40048226,136.9725476,101.874679,-4.11572064,-0.041157206,-0.02808253,-4.11572064,-2.808253014
2568400,-31.40091856,136.9734679,97.75895837,-2.500144639,-0.025001446,-0.02668916,-2.500144639,-2.668915991
2568500,-31.40136129,136.9743839,95.25881373,-0.751234539,-0.007512345,-0.022139831,-0.751234539,-2.213983063
2568600,-31.40180964,136.9752963,94.50757919,-1.488832432,-0.014888324,-0.016791801,-1.488832432,-1.679180067
2568700,-31.40225105,136.9762133,93.01874676,-1.976508659,-0.019765087,-0.018210442,-1.976508659,-1.821044161
2568800,-31.40268927,136.9771323,91.0422381,-3.067601016,-0.03067601,-0.019175654,-3.067601016,-1.917565351
2568900,-31.40313246,136.9780481,87.97463709,-1.137319298,-0.011373193,-0.01361753,-1.137319298,-1.361753031
2569000,-31.40357763,136.9789626,86.83731779,0.73441685,0.007344168,2.38E-06,0.73441685,0.000237735
2569100,-31.40403083,136.9798717,87.57173464,3.471454404,0.034714544,0.016802558,3.471454404,1.68025583
2569200,-31.40449443,136.9807737,91.04318904,3.652471362,0.036524714,0.021647708,3.652471362,2.164770812
2569300,-31.40495624,136.9816769,94.69566041,0.80074063,0.008007406,0.018424649,0.80074063,1.842464889
2569400,-31.40541551,136.9825819,95.49640104,-0.55480684,-0.005548068,0.002945017,-0.55480684,0.294501689
2569500,-31.40587477,136.9834869,94.94159419,-2.720398398,-0.027203984,-0.013146487,-2.720398398,-1.314648663
2569600,-31.40635625,136.984376,92.2211958,-2.784130045,-0.0278413,-0.022850549,-2.784130045,-2.285054917
2569700,-31.40686804,136.9852415,89.43706575,-3.080884383,-0.030808844,-0.024197135,-3.080884383,-2.4197135
2569800,-31.40742705,136.9860666,86.35618137,-1.093441173,-0.010934412,-0.016822387,-1.093441173,-1.68223869
2569900,-31.40801712,136.9868615,85.2627402,0.229500843,0.002295008,-0.01322541,0.229500843,-1.322541041
2570000,-31.40864506,136.9876163,85.49224104,-1.345339453,-0.013453395,-0.006831655,-1.345339453,-0.683165483
2570100,-31.40929844,136.9883407,84.14690159,-0.523382148,-0.005233821,-0.005083209,-0.523382148,-0.508320921
2570200,-31.40998821,136.989018,83.62351944,-0.394062927,-0.003940629,-0.007258745,-0.394062927,-0.725874497
2570300,-31.41070311,136.9896588,83.22945651,-0.640713461,-0.006407135,-0.008214616,-0.640713461,-0.821461612
2570400,-31.41144145,136.9902626,82.58874305,-1.727687912,-0.017276879,-0.009453924,-1.727687912,-0.945392406
2570500,-31.41220551,136.9908209,80.86105514,-1.019105323,-0.010191053,-0.011153741,-1.019105323,-1.115374127
2570600,-31.41299278,136.9913339,79.84194981,-1.073989811,-0.010739898,-0.007355737,-1.073989811,-0.735573686
2570700,-31.41380244,136.9917972,78.76796,0.878488305,0.008784883,-0.000408091,0.878488305,-0.040809099
2570800,-31.41463234,136.9922087,79.64644831,1.051370432,0.010513704,0.001230995,1.051370432,0.123099474
2570900,-31.41547625,136.9925791,80.69781874,-0.36347103,-0.00363471,0.001635446,-0.36347103,0.163544597
2571000,-31.41633534,136.9928988,80.33434771,-0.912209319,-0.009122093,-0.001347635,-0.912209319,-0.134763488
2571100,-31.41720744,136.993166,79.42213839,-0.314744034,-0.00314744,-0.003096006,-0.314744034,-0.309600603
2571200,-31.41808944,136.9933853,79.10739436,0.352021972,0.00352022,-0.004020204,0.352021972,-0.402020411
2571300,-31.41898138,136.9935412,79.45941633,-0.733150262,-0.007331503,-0.00388863,-0.733150262,-0.388862962
2571400,-31.41987398,136.9936916,78.72626607,-0.859579526,-0.008595795,-0.001739384,-0.859579526,-0.173938368
2571500,-31.42076794,136.9938309,77.86668654,0.544954345,0.005449543,-0.003388396,0.544954345,-0.338839564
2571600,-31.4216619,136.9939702,78.41164089,-0.307582815,-0.003075828,-0.001002325,-0.307582815,-0.10023245
2571700,-31.42255585,136.9941095,78.10405807,0.221278194,0.002212782,0.001819615,0.221278194,0.181961513
2571800,-31.42344981,136.9942488,78.32533627,0.269196329,0.002691963,-0.000850366,0.269196329,-0.085036571
2571900,-31.42434377,136.9943881,78.59453259,-0.523037992,-0.00523038,-0.001012305,-0.523037992,-0.101230515
2572000,-31.42523773,136.9945274,78.0714946,-0.37235859,-0.003723586,-0.002893148,-0.37235859,-0.289314829
2572100,-31.42613168,136.9946667,77.69913601,-0.531059064,-0.005310591,-0.004875498,-0.531059064,-0.487549832
2572200,-31.42702555,136.9948068,77.16807695,-0.523743684,-0.005237437,-0.007604619,-0.523743684,-0.76046189
2572300,-31.42791943,136.9949467,76.64433327,-1.614686225,-0.016146862,-0.010096664,-1.614686225,-1.009666392
2572400,-31.42881332,136.9950867,75.02964704,-1.369176594,-0.013691766,-0.013192312,-1.369176594,-1.319231172
2572500,-31.4297072,136.9952266,73.66047045,-1.769318185,-0.017693182,-0.013239426,-1.769318185,-1.323942585
2572600,-31.4306,136.9953751,71.89115226,-0.542589337,-0.005425893,-0.006823927,-0.542589337,-0.682392717
2572700,-31.4314858,136.9955718,71.34856292,0.951513247,0.009515132,-0.006475008,0.951513247,-0.647500816
2572800,-31.43235601,136.9958469,72.30007617,-1.22960899,-0.01229609,-0.004809743,-1.22960899,-0.480974323
2572900,-31.43321018,136.996183,71.07046718,-1.103212213,-0.011032122,0.000392461,-1.103212213,0.039246097
2573000,-31.43404511,136.9965802,69.96725497,1.538292345,0.015382923,-0.004375497,1.538292345,-0.437549728
2573100,-31.43485827,136.9970341,71.50554731,-0.955670056,-0.009556701,-0.002289659,-0.955670056,-0.22896593
2573200,-31.43563961,136.9975589,70.54987726,-0.395273797,-0.003952738,-0.000737869,-0.395273797,-0.073786922
2573300,-31.43639163,136.998139,70.15460346,-0.482496182,-0.004824962,-0.002592477,-0.482496182,-0.259247664
2573400,-31.43711012,136.9987742,69.67210728,0.796449381,0.007964494,0.006207646,0.796449381,0.620764633
2573500,-31.43779611,136.9994567,70.46855666,2.56437913,0.025643791,0.007244681,2.56437913,0.724468058
2573600,-31.43844373,137.0001887,73.03293579,0.019539902,0.000195399,-0.001113242,0.019539902,-0.111324213
2573700,-31.43902823,137.0009889,73.05247569,-3.825665263,-0.038256653,-0.00225302,-3.825665263,-0.225302009
2573800,-31.43957727,137.0018233,69.22681043,0.340538196,0.003405382,-0.009766003,0.340538196,-0.976600273
2573900,-31.44007893,137.0026967,69.56734862,-0.440813928,-0.004408139,-0.008640731,-0.440813928,-0.864073139
2574000,-31.44054433,137.0035977,69.1265347,0.46964844,0.004696484,0.00187287,0.46964844,0.187286999
2574100,-31.44100732,137.0045005,69.59618314,0.379775286,0.003797753,0.004585983,0.379775286,0.458598325
2574200,-31.4414703,137.0054033,69.97595842,1.425783502,0.014257835,0.015236185,1.425783502,1.523618497
2574300,-31.44193327,137.006306,71.40174192,3.819266759,0.038192668,0.016604479,3.819266759,1.660447886
2574400,-31.442391,137.0072124,75.22100868,1.016965998,0.01016966,0.012705751,1.016965998,1.270575062
2574500,-31.44284259,137.008123,76.23797468,-1.179716011,-0.01179716,0.008127443,-1.179716011,0.812744273
2574600,-31.44329417,137.0090336,75.05825867,-0.405539653,-0.004055397,0.005550269,-0.405539653,0.555026891
2574700,-31.4437504,137.009941,74.65271902,2.788397232,0.027883972,0.012042811,2.788397232,1.204281052
2574800,-31.44421459,137.010843,77.44111625,3.613982641,0.036139826,0.021794904,3.613982641,2.179490399
2574900,-31.44467105,137.0117502,81.05509889,2.721121377,0.027211214,0.022379487,2.721121377,2.23794869
2575000,-31.44509209,137.0126802,83.77622027,-0.171706492,-0.001717065,0.005527389,-0.171706492,0.55273889
2575100,-31.44545126,137.0136448,83.60451378,-3.952441964,-0.03952442,-0.008916344,-3.952441964,-0.891634361
2575200,-31.44575322,137.0146359,79.65207181,-2.163510363,-0.021635104,-0.018796125,-2.163510363,-1.879612471
2575300,-31.44605336,137.0156279,77.48856145,-1.230791063,-0.012307911,-0.016715241,-1.230791063,-1.671524129
2575400,-31.44635732,137.0166183,76.25777039,0.660646873,0.006606469,-0.006815758,0.660646873,-0.681575812
2575500,-31.44666128,137.0176088,76.91841726,0.007351305,7.35E-05,0.001118721,0.007351305,0.111872126
2575600,-31.44696503,137.0185994,76.92576856,1.010281389,0.010102814,0.004794146,1.010281389,0.479414558
2575700,-31.44726712,137.0195906,77.93604995,0.239378664,0.002393787,0.002779774,0.239378664,0.277977421
2575800,-31.44756921,137.0205819,78.17542862,-0.145101677,-0.001451017,0.001786368,-0.145101677,0.178636771
2575900,-31.44787002,137.0215736,78.03032694,-0.390011291,-0.003900113,0.002471354,-0.390011291,0.247135419
2576000,-31.44817046,137.0225656,77.64031565,1.284275981,0.01284276,0.001913901,1.284275981,0.191390135
2576100,-31.44847089,137.0235575,78.92459163,0.016397526,0.000163975,0.00269472,0.016397526,0.269471964
2576200,-31.44877131,137.0245495,78.94098916,0.16722564,0.001672256,0.001974096,0.16722564,0.197409608
2576300,-31.44908629,137.025535,79.10821479,-0.678260715,-0.006782607,0.001425439,-0.678260715,0.142543888
2576400,-31.44945243,137.026496,78.42995408,1.064813103,0.010648131,0.005679292,1.064813103,0.567929217
2576500,-31.44988136,137.0274212,79.49476718,1.717938841,0.017179388,0.00514648,1.717938841,0.514647992
2576600,-31.45035956,137.028313,81.21270602,-0.045899262,-0.000458993,0.00662998,-0.045899262,0.662997971
2576700,-31.45088079,137.0291712,81.16680676,-0.084860799,-0.000848608,0.009593278,-0.084860799,0.959327838
2576800,-31.45145936,137.0299779,81.08194596,2.250132571,0.022501326,0.010983874,2.250132571,1.098387444
2576900,-31.45208202,137.0307386,83.33207853,2.274177267,0.022741773,0.017411488,2.274177267,1.741148838
2577000,-31.4527441,137.0314526,85.6062558,2.525146313,0.025251463,0.020531975,2.525146313,2.053197483
2577100,-31.45341649,137.0321537,88.13140211,1.16333378,0.011633338,0.019535918,1.16333378,1.953591761
2577200,-31.45408889,137.0328549,89.29473589,1.851709686,0.018517097,0.021525456,1.851709686,2.15254561
2577300,-31.45476128,137.0335561,91.14644558,3.069992662,0.030699927,0.018239423,3.069992662,1.823942267
2577400,-31.45543367,137.0342573,94.21643824,1.210732939,0.012107329,0.018060986,1.210732939,1.806098643
2577500,-31.45610605,137.0349585,95.42717118,1.091959286,0.010919593,0.020274977,1.091959286,2.027497674
2577600,-31.45677843,137.0356598,96.51913047,2.737305808,0.027373058,0.022617092,2.737305808,2.261709249
2577700,-31.45745397,137.0363568,99.25643627,4.006838964,0.04006839,0.026426135,4.006838964,2.642613469
2577800,-31.45812987,137.0370534,103.2632752,2.734349818,0.027343498,0.027588485,2.734349818,2.758848471
2577900,-31.45879934,137.0377585,105.9976251,1.556899296,0.015568993,0.024638886,1.556899296,2.463888627
2578000,-31.45946971,137.0384623,107.5545244,1.55746643,0.015574664,0.017864231,1.55746643,1.786423138
2578100,-31.46014336,137.0391619,109.1119908,1.296977008,0.01296977,0.007976161,1.296977008,0.797616053
2578200,-31.46081588,137.039863,110.4089678,-1.220878522,-0.012208785,-0.00350439,-1.220878522,-0.350438963
2578300,-31.46148643,137.0405666,109.1880893,-3.035320769,-0.030353208,-0.010214043,-3.035320769,-1.021404295
2578400,-31.46215951,137.0412669,106.1527685,-1.126394898,-0.011263949,-0.016344557,-1.126394898,-1.634455726
2578500,-31.46283399,137.0419655,105.0263736,-1.155228717,-0.011552287,-0.016419696,-1.155228717,-1.64196962
2578600,-31.46350847,137.042664,103.8711449,-1.250934097,-0.012509341,-0.008638121,-1.250934097,-0.863812109
2578700,-31.46418241,137.0433632,102.6202108,0.077309277,0.000773093,-0.012018895,0.077309277,-1.201889488
2578800,-31.46485328,137.0440665,102.6975201,-2.478704415,-0.024787044,-0.009391159,-2.478704415,-0.939115879
2578900,-31.46552415,137.0447697,100.2188157,-0.104134283,-0.001041343,-0.00417754,-0.104134283,-0.417754002
2579000,-31.46618861,137.0454811,100.1146814,0.834513414,0.008345134,-0.004132202,0.834513414,-0.413220171
2579100,-31.46681038,137.0462427,100.9491948,0.095444601,0.000954446,0.006502978,0.095444601,0.650297761
2579200,-31.46739029,137.0470484,101.0446394,1.775367313,0.017753673,0.008701288,1.775367313,0.870128779
2579300,-31.46792302,137.0478969,102.8200067,0.77518979,0.007751898,0.007986946,0.77518979,0.798694642
2579400,-31.46839547,137.0487929,103.5951965,0.548776864,0.005487769,0.00889316,0.548776864,0.889316008
2579500,-31.46882436,137.0497182,104.1439733,0.457930063,0.004579301,0.005466093,0.457930063,0.546609312
2579600,-31.46921368,137.0506673,104.6019034,0.404540531,0.004045405,0.00317665,0.404540531,0.317665004
2579700,-31.46959035,137.0516234,105.0064439,-0.140587443,-0.001405874,0.002114841,-0.140587443,0.211484137
2579800,-31.46996701,137.0525795,104.8658565,0.124053396,0.001240534,-0.003075283,0.124053396,-0.307528324
2579900,-31.47034366,137.0535357,104.9899099,-1.61811978,-0.016181198,-0.003438802,-1.61811978,-0.343880236
2580000,-31.4707203,137.0544918,103.3717901,0.259132884,0.002591329,-0.001509757,0.259132884,-0.150975698
2580100,-31.47109694,137.0554479,103.630923,0.631030706,0.006310307,0.00035366,0.631030706,0.035366012
2580200,-31.47147587,137.0564028,104.2619537,0.869420235,0.008694202,0.00683714,0.869420235,0.68371404
2580300,-31.4718555,137.0573573,105.1313739,0.975272333,0.009752723,0.004982219,0.975272333,0.498221922
2580400,-31.47223504,137.0583119,106.1066463,-0.482835587,-0.004828356,0.003363924,-0.482835587,0.336392446
2580500,-31.47260415,137.0592721,105.6238107,-0.016287199,-0.000162872,0.001468394,-0.016287199,0.146839397
2580600,-31.47297326,137.0602322,105.6075235,0.11120804,0.00111208,-0.00063703,0.11120804,-0.063702981
2580700,-31.47334627,137.0611903,105.7187315,0.133102821,0.001331028,0.001545601,0.133102821,0.154560084
2580800,-31.47372453,137.0621455,105.8518343,0.390216674,0.003902167,0.002553707,0.390216674,0.255370678
2580900,-31.47410279,137.0631008,106.242051,0.386955179,0.003869552,0.002801603,0.386955179,0.28016027
2581000,-31.47448104,137.0640561,106.6290062,0.210366408,0.002103664,0.001485366,0.210366408,0.148536589
2581100,-31.47485929,137.0650114,106.8393726,-0.393391906,-0.003933919,0.001961338,-0.393391906,0.196133782
2581200,-31.47523752,137.0659668,106.4459807,0.580605449,0.005806054,0.006485496,0.580605449,0.648549558
2581300,-31.47561575,137.0669221,107.0265862,2.196618282,0.021966183,0.009404957,2.196618282,0.940495711
2581400,-31.47599385,137.0678775,109.2232044,1.378151019,0.01378151,0.012799113,1.378151019,1.279911338
2581500,-31.47636952,137.0688342,110.6013555,0.964270602,0.009642706,0.013943387,0.964270602,1.394338696
2581600,-31.47674518,137.0697909,111.5656261,1.038314882,0.010383149,0.010783067,1.038314882,1.078306673
2581700,-31.47712083,137.0707476,112.6039409,0.93249019,0.009324902,0.008636442,0.93249019,0.86364419
2581800,-31.47749647,137.0717043,113.5364311,0.519501085,0.005195011,0.004797871,0.519501085,0.479787081
2581900,-31.47787211,137.0726611,114.0559322,-0.571157833,-0.005711578,0.001693799,-0.571157833,0.169379897
2582000,-31.47824774,137.0736178,113.4847744,-0.203313854,-0.002033139,-0.004695163,-0.203313854,-0.469516277
2582100,-31.47862336,137.0745746,113.2814605,-1.623094507,-0.016230945,-0.005892028,-1.623094507,-0.589202785
2582200,-31.47899994,137.0755308,111.658366,0.040755057,0.000407551,0.002980907,0.040755057,0.298090733
2582300,-31.47937687,137.0764869,111.6991211,2.978016235,0.029780162,0.006330871,2.978016235,0.633087123
2582400,-31.47975379,137.0774429,114.6771373,1.136671706,0.011366717,0.007825787,1.136671706,0.782578689
2582500,-31.48012842,137.0784002,115.813809,-1.025128243,-0.010251282,0.007562714,-1.025128243,0.756271366
2582600,-31.48049929,137.0793595,114.7886808,-0.064474233,-0.000644742,-0.001391762,-0.064474233,-0.139176177
2582700,-31.48089571,137.0803043,114.7242065,-0.603773937,-0.006037739,-0.008501422,-0.603773937,-0.850142249
2582800,-31.48136203,137.0812046,114.1204326,-1.707192584,-0.017071926,-0.00564998,-1.707192584,-0.564997979
2582900,-31.48191543,137.0820342,112.41324,0.115448838,0.001154488,-0.002817606,0.115448838,-0.281760589
2583000,-31.48254095,137.0827913,112.5286889,1.068475326,0.010684753,-0.00040687,1.068475326,-0.040687044
2583100,-31.48323885,137.0834568,113.5971642,0.360520244,0.003605202,0.007708339,0.360520244,0.770833939
2583200,-31.48396987,137.0840731,113.9576844,1.53889135,0.015388914,0.011121805,1.53889135,1.112180482
